sha,utc,attributed_to,attribution_method,files_changed,outside_auditor_scope,subject
d0352304082406ff70ada7ed248a446c00551023,2026-09-03 00:51,fourth,bookkeeping,2,0,"docs(status): StoneDesk GAP 2 and SAIRNdental B5 both close, and the method note that went stale the same evening"
e1aea3ba9516fcff11d1294667ff73a51ffc6490,2026-09-03 00:51,cc,bookkeeping,1,0,"docs(worklog): B6's buildable half, and the EDI half refused for the same reason certified payroll was"
a5f8b8940df02f9fdf571bf75e4db394e920bf25,2026-09-03 00:51,cc,bookkeeping,1,0,chore(claims): cc releases sairnroofing
aa77c7cd8cc2a0b2ba00b3c3afdf41ec3d5e213e,2026-09-03 00:54,hank,bookkeeping,1,0,chore(claims): hank claims stonedesk -- nesting machine output dxf GAP2
1287b864fc861a39f4dc88892022be70afc0d75a,2026-09-03 00:55,cc,bookkeeping,1,0,chore(claims): cc claims sairnroofing -- material and regional code coverage read only
ef1bdeec7bb6a37f62c5ff1c6e2a02e27e044fb1,2026-09-03 00:55,fourth,bookkeeping,2,0,"docs(status): correct the B5 commit hash, which two rebases had invalidated"
81c301c370799de3aebd7f4695142b837079023d,2026-09-03 00:58,fourth,bookkeeping,1,0,chore(claims): fourth releases sairndental
b813afee3d60ce6c49098fca8a1cdcb4ee4fe9c9,2026-09-03 01:11,hank,bookkeeping,2,0,"docs(audit): GAP 2 was already built -- my own status file went stale in two hours, and my test count was scoped without saying so"
d7fcac8f075787de413a3d674dda67e79c225eaf,2026-09-03 01:15,cc,bookkeeping,1,0,chore(claims): cc releases sairnroofing
376e9031592b47d1d553c034a9654849902d99ad,2026-09-03 01:16,cc,bookkeeping,1,0,chore(claims): cc claims sairnvet -- species patient panels fabricated kpi shells
d1c34e013e98a13e4e3884a9391a9bb2ee4100a9,2026-09-03 01:19,cc,bookkeeping,1,0,chore(claims): cc releases sairnvet
1fe160a58266770eedbdea437935a7758d8dc712,2026-09-03 01:23,cody,bookkeeping,1,0,chore(claims): cody claims sairnmechanical -- click through pass every panel
2274691404b04368e659c75c80861580a5a90f61,2026-09-03 01:23,cc,bookkeeping,1,0,"chore(claims): cc claims stonedesk [0039] -- hand-written over a REAL overlap with hank, with the reason recorded"
3b84f9fb8ff0a9b85854a8e4393c55bf2253b8c4,2026-09-03 01:24,fourth,bookkeeping,2,0,"docs(verify): the StoneDesk recovery seed HAS been run -- settled by using the credential, not by reading the records"
a20416e4393801957f6249973bc7b07ce1b640b6,2026-09-03 01:27,fourth,bookkeeping,1,0,chore(claims): fourth claims platform -- employee deactivation set_active nine remaining apps
95c7220e208a337055024325b937d322ffc5f2d7,2026-09-03 01:28,hank,bookkeeping,1,0,chore(claims): hank releases stonedesk
7760f33242559b6ef366dcffb4e85fe9790c1a36,2026-09-03 01:28,hank,bookkeeping,1,0,chore(claims): hank claims live-verify-tooling -- replace curl with vercel mcp fetch across deploy watchers
34f80856daa0a619b168a8d8fe6d4a5ec0215a38,2026-09-03 01:45,cc,bookkeeping,4,0,feat(stonedesk): [0039] the composite inference context -- and two fabricated facts that were in every AI call
2d750ad009c81c38d070741a95dfc5614311e4dc,2026-09-03 01:49,cc,bookkeeping,1,0,chore(claims): cc releases stonedesk
9ba0cc3ead5c37e07e36d336b3b01037f72346e5,2026-09-03 01:50,hank,bookkeeping,10,0,"fix(tools): the 403 was the small half -- the deploy watcher had been silently not running, on every push"
164c9a080c83c40050ff4c87f1f270911d240bef,2026-09-03 01:51,hank,bookkeeping,1,0,chore(claims): hank releases live-verify-tooling
9e6148328b09360bc825759b60c81420406e1964,2026-09-03 01:53,cc,bookkeeping,1,0,chore(claims): cc claims stonedesk -- multi location yards GAP7
5fcc43503edd15da93aa8277a02d7ca309c5be03,2026-09-03 01:53,hank,bookkeeping,1,0,chore(claims): hank claims stonedesk -- multi location yard scoping GAP7
9786a8590e17f8425abf8148f0ce11f615acd577,2026-09-03 01:59,UNATTRIBUTED,unattributed,11,0,feat(platform): four more apps can switch a departing employee's sign-in off -- and the picker that would have quietly kept them
7e2b65c1630110bc6447698145691ec8b6f700d9,2026-09-03 02:16,UNATTRIBUTED,unattributed,1,0,"fix(sairnmechanical): eight buttons that swallowed the click, a rate that silently reverted, and a date that never moved"
5ddde111710e3177b7d4811da398be9dfe558c99,2026-09-03 02:18,hank,bookkeeping,7,0,"feat(stonedesk): [GAP 7] yards -- inventory attributed to a location, and the panel says that is not access control"
2523c9a2e68ed2289b0a7dba62dd3c1ca45439ff,2026-09-03 02:23,hank,bookkeeping,1,0,chore(claims): hank releases stonedesk
325de1cd54d7bd3e60c05225895fd770b12194c7,2026-09-03 02:24,UNATTRIBUTED,unattributed,10,0,"feat(platform): the last five apps can deactivate a credential -- nine of nine endpoints, eight of nine screens"
cd64a956551277d2b887c6dd1d7f327247d2ddb0,2026-09-03 02:27,fourth,bookkeeping,1,0,"docs(worklog): the deactivation lifecycle across nine apps, and the five pickers a test found"
803f3bf1633bc5e6a8a7f0b7f9c2a02a9e176a77,2026-09-03 02:31,UNATTRIBUTED,unattributed,1,0,docs(index): close the platform deactivation row -- and record that its own counts had gone stale
535301ede2950a66891255a4f83b8af01e1dd437,2026-09-03 02:31,fourth,bookkeeping,1,0,chore(claims): fourth releases platform
b303b8f55dbd12a0c7cbcc0b4b066fb1a5217c8c,2026-09-03 02:31,cody,bookkeeping,1,0,chore(claims): cody releases sairnmechanical
3af94fe0013b4385916280f97d6c5723af79c070,2026-09-03 02:34,cody,bookkeeping,1,0,"docs(worklog): the SAIRNmechanical click-through -- eight silent buttons, a rate that reverted, and a write I staged on the live origin without reading it first"
0c45dc3dd29d052cbb9e71256b805f655290b311,2026-09-03 02:35,hank,bookkeeping,1,0,chore(claims): hank claims sairnlaw -- trust disbursement cross client trusttx collision
4ed36753a63cc4f9a98686916277e0a78f8c2b18,2026-09-03 02:41,fourth,bookkeeping,1,0,chore(claims): fourth claims sairnscape -- credential deactivation ui and live end to end
6c794be6a80974f649a01927bd803e277801e57d,2026-09-03 02:47,UNATTRIBUTED,unattributed,2,0,"feat(sairnscape): the ninth screen -- and a correction, because the reason it was skipped was wrong"
07717694ae731a37106dd3002d60eaf130ab4cce,2026-09-03 02:48,cody,bookkeeping,1,0,chore(claims): cody claims sairnbiz -- ai tool description stale claims
17cdad85d93c59e97bfdec98e180362a14f51999,2026-09-03 02:50,cc,bookkeeping,6,0,"fix(stonedesk): [GAP 7] the yard registry had no session gate at all, and its rollup could not detect a lost slab"
dbe51adbcd77e68b87634f3b7e3b4d936f05f370,2026-09-03 02:55,fourth,bookkeeping,1,0,"docs(worklog): the deactivation lifecycle proven end to end on a live licence, and the stale-token guard the first run missed"
7bb4129d3b976f71aa3391dc7cf06af7d027404f,2026-09-03 02:56,fourth,bookkeeping,1,0,chore(claims): fourth releases sairnscape
19436fca00ea0b834746ec6141fd22239b500192,2026-09-03 02:56,cc,bookkeeping,1,0,chore(claims): cc releases stonedesk
ad36a15f4d65927326576f3366d7cf20de2fe9a4,2026-09-03 02:58,fourth,bookkeeping,1,0,chore(claims): fourth claims sairnbuild -- server side data layer for unsynced business records
dfceb708d75b0a64d2b010d9cc51d714579a833c,2026-09-03 03:05,hank,bookkeeping,6,0,"fix(sairnlaw): a disbursement for one client could return another client's trust row, and a failed one reported success"
a8599fe8a2c9645783086d1870eeee6f4fecc1f0,2026-09-03 03:07,cc,bookkeeping,1,0,chore(claims): cc claims stonedesk -- duplicate base system prompt drawing advisor
ec4de83b402e284e2591b99733f89ce427de1f97,2026-09-03 03:08,hank,bookkeeping,1,0,chore(claims): hank releases sairnlaw
c4ea4e9b8c9320dbeffcb558891e8bcf1a724362,2026-09-03 03:08,UNATTRIBUTED,unattributed,2,0,"fix(sairnbiz): the AI was told, on every call, that this shop has no benefits enrolment and no payroll history"
a1e9cfb2b18529333fd5addee85af82b73dea9e7,2026-09-03 03:12,cody,bookkeeping,1,0,"docs(worklog): a stale tool description shipped to Claude on every call, five index rows that were built, and a benefits figure that ignores what the owner typed"
0c55cc9eeed76d878433afe092c9438a9adfb90e,2026-09-03 03:13,cody,bookkeeping,1,0,chore(claims): cody releases sairnbiz
9a28e66136b95928148cd174baad77a1968546e8,2026-09-03 03:14,cc,bookkeeping,3,0,"fix(stonedesk): one base system prompt, not two -- and the stale copy was the one the Drawing Tool used"
1f1705e0c6b64db2036fc36aa83b79a4e8aacf15,2026-09-03 03:14,UNATTRIBUTED,unattributed,5,0,feat(sairnbuild): server backup for the business record -- 30 collections that existed in one browser and nowhere else
ebc46e716a96800885867f960e7639eecfe05739,2026-09-03 03:16,fourth,bookkeeping,2,0,"docs: SAIRNbuild backup closed in code, SQL pending -- and the row says which"
e3c296f36a858bacbfe1597a96025fc5ec1a559c,2026-09-03 03:16,cc,bookkeeping,1,0,chore(claims): cc releases stonedesk
656a51b402930f31f5a7f0cb36171b4711e3b715,2026-09-03 03:16,fourth,bookkeeping,1,0,chore(claims): fourth releases sairnbuild
a7787be15bc41d5b71a34f2b59b0444bf1390e15,2026-09-03 03:20,hank,bookkeeping,7,0,refactor(sairnlaw): one file defines the trust functions -- the silent-revert trap is gone because the duplicate text is gone
f07847d084c3b104ad918037bacfecd03b72aef8,2026-09-03 03:21,cody,bookkeeping,1,0,chore(claims): cody claims sairnbiz -- payroll pay frequency benefits proration
e4fa8089d45e36379007e3e3b63c44c217d195b4,2026-09-03 03:22,cc,bookkeeping,1,0,chore(claims): cc claims stonedesk -- duplicated diverged literal sweep
b44a5fb20382eadd06768c042e9ac601303ea391,2026-09-03 03:25,hank,bookkeeping,1,0,chore(claims): hank claims sairnlaw -- frcp 6d service extension on rule 4 answer deadline
effa282be3a9311269756fe15a1d1bb395862b67,2026-09-03 10:15,fourth,bookkeeping,1,0,chore(claims): fourth claims platform -- license rekey cross tenant local data isolation
2ae0b0a7ea67e8cbb96cccf41c5e3efd6c29c39e,2026-09-03 10:47,hank,bookkeeping,4,0,fix(sairndental): a failed booking left a patient record the practice cannot delete
6fb83a3ae24ab45a8b75f15ef1318bb8261e7eda,2026-09-03 10:49,cc,bookkeeping,3,0,fix(stonedesk): the printed cut sheet lost every caveat the screen shows -- and a caption describing a number the code stopped using
49f5df24dbff51a019e32b3dc17f85879a52d7a4,2026-09-03 10:49,hank,bookkeeping,1,0,chore(claims): hank releases sairnlaw
84ffe08a4f8e74ecabbe5df326f67a1185ca860d,2026-09-03 10:51,UNATTRIBUTED,unattributed,3,0,"feat(sairnbiz): pay frequency is a per-employee field, and benefits stop being charged monthly-per-fortnight"
e09a4da9a1eb5f8aa9d929a3e4cbba87ea2091b4,2026-09-03 10:55,cc,bookkeeping,1,0,chore(claims): cc releases stonedesk
343c5a3275b19ff93f8320cf2135df5a878cb802,2026-09-03 11:03,UNATTRIBUTED,unattributed,14,0,feat(platform): a licence change no longer hands the next customer the previous one's records
fb7b217a934cca9604c4a113f61c300f9155b40a,2026-09-03 11:03,cody,bookkeeping,1,0,"docs(worklog): pay frequency per employee, the monthly-per-fortnight benefit, and a rounding defect the tests caught before it shipped"
19fd0283a16b7e521d593361d669576da520ec71,2026-09-03 11:04,cody,bookkeeping,1,0,chore(claims): cody releases sairnbiz
8af2fb4cb864d89c92c6721cd5f51778e7976140,2026-09-03 11:04,fourth,bookkeeping,2,0,"docs: licence re-key isolation closed for 13 of 15 apps, with the two exceptions named in an assertion"
1049d2b35a8ad3993a3337ef33a5c524b538a9db,2026-09-03 11:04,hank,bookkeeping,1,0,chore(claims): hank claims sairndental -- realsync localstorage quota exhaustion
9e81a772d84c1b1acb6fe0c73afd80c63f23faab,2026-09-03 11:04,fourth,bookkeeping,1,0,chore(claims): fourth releases platform
f1d9f256ff60ecf6b4b240f787c3edb507f961dc,2026-09-03 11:05,cody,bookkeeping,1,0,chore(claims): cody claims ai-tool-descriptions -- stale app facts sweep
416fa0c16cce4a948aecc1a1ef63513b2a20ec2a,2026-09-03 11:06,cc,bookkeeping,1,0,chore(claims): cc claims stonedesk -- thh material aware benchmark rates
141eb191d99f9719a24825fe1454604def96350e,2026-09-03 11:17,fourth,bookkeeping,1,0,chore(claims): fourth claims sairnscape -- memory feature claim vs dead endpoints
75b9c07bba3ef575cac6d8278050fe665ee8b7de,2026-09-03 11:18,hank,bookkeeping,4,0,"fix(sairndental): a full disk threw the synced data away and the app said ""Refreshed from server"""
ed7dc791b1eced96412b2e4e778dc3769f3a25f9,2026-09-03 11:20,hank,bookkeeping,1,0,chore(claims): hank releases sairndental
f7bc7cdd783bfb8a5f1146310942df880f5f5fa5,2026-09-03 11:26,UNATTRIBUTED,unattributed,2,0,fix(sairnscape): the memory feature the pricing page sells now actually works -- and the copy says what it is
8f3405b88c165ba9c449a0ae5e1bd16c0040f90f,2026-09-03 11:28,UNATTRIBUTED,unattributed,3,0,feat(tools): a scanner for facts asserted to Claude that nothing derives -- proven against both real instances before it was trusted
c751f8f46186b0581ff665ef67841973110beb2f,2026-09-03 11:29,hank,bookkeeping,1,0,chore(claims): hank claims seed-push-gate -- refspec scoping and unreachable override
cdbe6132290e6bcd5fc71585fc29ede60e1497a1,2026-09-03 11:30,UNATTRIBUTED,unattributed,1,0,"docs: the skill count was 52 and is 60, and security-auditor is gone rather than pending"
c6d0f197eb116330d5835345851d81af07fd20b9,2026-09-03 11:30,cc,bookkeeping,5,0,feat(stonedesk): THH is material-aware and shop-configurable -- plus the slab-size denominator and pricing fields that never saved
e832f4176c724e359a45713ad5fd58050ba0cd18,2026-09-03 11:32,cody,bookkeeping,1,0,"docs(worklog): the AI-fact sweep, the scanner that failed its own proof once, and a $28/hr invented into a spreadsheet"
068eb8f817346d0dbcae46130451d321897d0f73,2026-09-03 11:32,cody,bookkeeping,1,0,chore(claims): cody releases ai-tool-descriptions
563284fc557d56b97d741ac288b25fba0239425b,2026-09-03 11:35,cc,bookkeeping,1,0,chore(claims): cc releases stonedesk
7b954638922eb2712708b4cf080791d30f819714,2026-09-03 11:35,cody,bookkeeping,1,0,chore(claims): cody claims competitive-gap-audit -- sairnbuild sairnvet sairnbiz sairngrounds sairncash write up
15c1af8132ed14b0d6465a3355f6f9c097863927,2026-09-03 11:41,UNATTRIBUTED,unattributed,4,0,"feat(sairnscape): cloud memory on the real data path -- licence-scoped, session-gated, no new identity"
40ff33ec11cf968b2d6466e4f624534dd466043d,2026-09-03 11:46,UNATTRIBUTED,unattributed,2,0,"fix(platform): the memory session gate verified against StoneDesk for every caller, so a second app could never pass it"
22ede1b2ad382399476c1e29d19da17b94d0f0d0,2026-09-03 11:49,UNATTRIBUTED,unattributed,2,0,"fix(platform): the derived app list left out SAIRNbiz, so a real app was refused as unknown"
453bc414d5686bddd3a7951ccc86afe4df510c90,2026-09-03 11:49,cc,bookkeeping,1,0,chore(claims): cc claims legal-entity-rename -- and flags a two-line overlap with fourth on sairnscape
f047af348edd4626389533feec92522c36a4dccc,2026-09-03 11:50,UNATTRIBUTED,unattributed,2,0,docs(audit): the fifth worldwide competitive-gap audit -- and six of its own supplied findings were already built
c50004c34370d1cc330541a68243b5fc8cbd934f,2026-09-03 11:51,cody,bookkeeping,1,0,"docs(worklog): the fifth gap audit, six supplied findings already built, and three of my own citations wrong"
ca98ea6a6c4c86c1f3567c095cf55796186923f5,2026-09-03 11:51,cody,bookkeeping,1,0,chore(claims): cody releases competitive-gap-audit
ba9fc0e786c2bcc2e67c1749b927257a66be8852,2026-09-03 12:40,fourth,bookkeeping,1,0,"docs(worklog): sairnscape memory, and the two live-only bugs 36 green assertions could not see"
b4f04baa8ffb52eb3fd4b51175ebff3ad68edf90,2026-09-03 12:42,hank,bookkeeping,6,0,"fix(platform): the seed push gate denied the ordering it documents, and its escape hatch did not exist"
1149ecacad06950ab7be8bc443e41c5b3a14f01d,2026-09-03 12:43,UNATTRIBUTED,unattributed,3,0,"chore(sairnscape): delete the dead memory endpoints now that a real path exists, and label the one that has no replacement"
6d8691d8e4b8abec2d42f2f1655cafd830d7435a,2026-09-03 12:43,cody,bookkeeping,1,0,chore(claims): cody claims retainage-release -- wip accounting shared engine and roofing ui
1c401406a551112df23cd73a1cabf70c4128447a,2026-09-03 12:43,cc,bookkeeping,11,0,"chore(legal): SAIRN Tech LLC, Orrville / Wayne County, and the founder's name off every AI-facing surface"
053ae654947024d79b8eb377978bdeb76b34f693,2026-09-03 12:44,hank,bookkeeping,1,0,chore(claims): hank releases seed-push-gate
a25f75d602509352ccab78931dd56f263ac127f8,2026-09-03 12:44,fourth,bookkeeping,1,0,chore(claims): fourth releases sairnscape
c061cbdbac68f1c8e030eb137aaad10db1ee2171,2026-09-03 12:47,cc,bookkeeping,1,0,chore(claims): cc releases legal-entity-rename
75469a90fb6f5e5f5f43e5dcd6fe4f41d3e148ca,2026-09-03 12:48,hank,bookkeeping,1,0,chore(claims): hank claims gitattributes -- line ending normalization repo config
14137f40caa94db03e8d6a6e4b2a95068aa1e5ca,2026-09-03 12:57,UNATTRIBUTED,unattributed,6,0,fix(wip): retainage went in and never came back out -- caught before the table was ever created
168d0488918d26ee0467b11a4ec68759e6b28315,2026-09-03 12:57,cc,bookkeeping,1,0,chore(claims): cc claims stonedesk -- literal duplication full sweep and platform tos venue
0e56172f6beb8f5f25a1c3f711335eff69b5a893,2026-09-03 12:59,UNATTRIBUTED,unattributed,5,0,feat(platform): api/greeting exists -- the endpoint every app open has been 404ing against
99f7b76213c4488e2f28aec392e60fa6643b115f,2026-09-03 13:01,cody,bookkeeping,1,0,"docs(worklog): retainage that never came back out, found in the engine the audit had just praised"
a253da6ea0873cfc2614f58e2f4af09ecf9c45d0,2026-09-03 13:02,cody,bookkeeping,1,0,chore(claims): cody releases retainage-release
462d0f090d66d7de6afc083e35fe72b427ec61c0,2026-09-03 18:06,cc,bookkeeping,2,0,tools: promote the literal-drift sweep to a real check -- and it finds a fourth on its first run
642a9bc43698ca50e08e744422ba4a73445bad13,2026-09-03 18:06,cc,bookkeeping,1,0,chore(claims): cc releases stonedesk
42b9bc7fb00a8dcbda7584a450e03d9d26ef1751,2026-09-03 18:08,cody,bookkeeping,1,0,chore(claims): cody claims sairnbiz -- tax center fabricated rates and wrong estimated tax dates
2e3181978bfe29bb2f6132167e45d98bc1fff2a6,2026-09-03 18:16,hank,bookkeeping,7,0,"chore(platform): enforce a line-ending convention repo-wide, after measuring what it actually costs"
2aab71d971d78c1723af3319e35cdda59eef673c,2026-09-03 18:23,UNATTRIBUTED,unattributed,2,0,"feat(platform): one owner login per demo licence, every app -- because nobody has ever had one"
8f85c2a2e0e4829b8d1963546007e56d44269d01,2026-09-03 18:24,hank,bookkeeping,1,0,chore(claims): hank releases gitattributes
a0394ba51fdeb9b5e367090505885102257f5a55,2026-09-03 18:30,UNATTRIBUTED,unattributed,1,0,"fix(sairnbiz): the Tax Center invented five of its six figures, and its first quarterly deadline was a month early"
a6366c57a4a0f09e7967756d94abda1be8126166,2026-09-03 18:31,cc,bookkeeping,1,0,"docs(worklog): the new service_role key verified by round trip, and the one surface that would have hidden a dead one"
a948ace796f50b2fe1001a29bce7aea1c31e5671,2026-09-03 18:31,UNATTRIBUTED,unattributed,1,0,"docs: the line-ending fix needs one command per clone, and nothing will ever ask for it"
2e5ea10948e89283e1c16c828c26607d0441fb2f,2026-09-03 18:32,hank,bookkeeping,1,0,chore(claims): hank claims stonedesk -- intake link dead 404 and panel anon read fallback
88b8e44595cc33c0bf8addd4d6b7fb2e7a46ee18,2026-09-03 18:34,cody,bookkeeping,1,0,"docs(worklog): five invented tax figures, a deadline a month early, and a disclosure column of mine that made things worse"
b7e9bc24a133180adc1c86e5c70224e3ce542a9a,2026-09-03 18:34,cody,bookkeeping,1,0,chore(claims): cody releases sairnbiz
8537ab29ab74cc8cf4c88d6a43d5b85b04736030,2026-09-03 18:40,fourth,bookkeeping,2,0,"docs(security): a repo-published PIN still opens the real SAIRNroofing customer licence, and SAIRNvet has no auth subsystem"
ef3dff6d2f206021f24bc79d23e57523d2f83054,2026-09-03 18:43,cody,bookkeeping,1,0,chore(claims): cody claims sairnbiz -- payroll per employee withholding and net pay fabricated
5f39b20c38e758bc5490b4b9f66f947d2444ca8a,2026-09-03 18:46,cc,bookkeeping,1,0,chore(claims): cc claims sairndental -- public endpoint rate limiter fail open and slug resolve
483f5a40620856ed412863a58e7b20695ab51a6f,2026-09-03 18:49,UNATTRIBUTED,unattributed,1,0,fix(sairnbiz): the payroll panel invented every employee's withholding and handed back a net pay
c2ac74cd896235b155a4f1c8becd81dcfe57e14d,2026-09-03 18:50,hank,bookkeeping,4,0,"fix(stonedesk): the intake panel reported success it did not have, in four places at once"
93ae561300f0ccaf9a427329443aed81cca260da,2026-09-03 18:51,cc,bookkeeping,7,0,fix(sairndental): a dead store must never look like an unknown practice -- or like an open door
25f5fc73246409342d0b159f697ebd8242722f14,2026-09-03 18:51,cody,bookkeeping,1,0,docs(worklog): invented withholding and a net pay somebody would have actually paid
2f5f72f3610713602761aecef3747cddb27911b8,2026-09-03 18:52,cody,bookkeeping,1,0,chore(claims): cody releases sairnbiz
5b4e15c6d54d94dbec3e04cb8b4c7ddbb9d6c76c,2026-09-03 18:52,hank,bookkeeping,1,0,chore(claims): hank releases stonedesk
e0fc335dcc8269ab4dca151d34608e6617526375,2026-09-03 18:56,cc,bookkeeping,1,0,chore(claims): cc releases sairndental
87c795878b69321cc41c374603016bcdf2d9c2be,2026-09-03 19:08,cody,bookkeeping,1,0,chore(claims): cody claims sairnbiz -- system settings write only never read
03baa656eaf10ec52437f713a3f86d4497505ef4,2026-09-03 19:08,cc,bookkeeping,1,0,chore(claims): cc claims sairndental -- public availability fabricated calendar fail open reads
92fc4872dc6b7a1c3c6bbdbe0efa5b22203e5469,2026-09-03 19:08,fourth,bookkeeping,1,0,chore(claims): fourth releases sairncash
a38b78e6d971720a706e343dc51b62fec73a3b26,2026-09-03 19:09,fourth,bookkeeping,1,0,chore(claims): fourth claims stonedesk -- public endpoint dead key null and rate limiter fail open
435905f83f5e183a93361f00465f7caa00f8d01e,2026-09-03 19:10,hank,bookkeeping,1,0,"chore(claims): hank claims stonedesk-intake-form -- hand-written, matcher false-positived on the word 'public'"
b2cc9f4d26113d24a0b4d67fd4900f7df41ae260,2026-09-04 10:38,cc,bookkeeping,5,0,fix(sairndental): a failed read is not an empty calendar -- nine more fail-open reads on the public booking surface
2c43d98b3dd203fb2a408f153184ec1a7fadd861,2026-09-04 10:38,UNATTRIBUTED,unattributed,1,0,"fix(sairnbiz): all five System Settings were write-only, and two of them had become wrong to wire"
60f454826936168b54149123bb4286bb22bd1e2a,2026-09-04 10:40,cody,bookkeeping,1,0,"docs(worklog): five write-only settings, two wrong to wire, and a sweep that cleared SAIRNcash"
27cc7f4226bccd67c9e4d94925d23083f7696861,2026-09-04 10:41,cody,bookkeeping,1,0,chore(claims): cody releases sairnbiz
837a0fdf90dc4cf995acc9d644c7dbd24ff63ad1,2026-09-04 10:41,cc,bookkeeping,1,0,"docs(worklog): record the readRows live check as PARTIAL, not verified"
83fca79a4df1a0c958abdb8647b54c1849b998d7,2026-09-04 10:41,cc,bookkeeping,1,0,chore(claims): cc releases sairndental
429b0bd4ec00bf9098ae0c4d6e29bcd87d0d0f3f,2026-09-04 10:47,cody,bookkeeping,1,0,chore(claims): cody claims sairnbiz -- company profile write only and entity driven tax deadlines
2a295595b6f6ea98961caab56aeb467a4efe58a0,2026-09-04 10:47,cc,bookkeeping,1,0,chore(claims): cc claims sairndental -- booking slug seed and ledger pharmacy dup checks
420e52910d95873eb647c01e5ca78b28824c7a32,2026-09-04 10:52,UNATTRIBUTED,unattributed,5,0,fix(stonedesk): every public surface answered a dead database by blaming the customer
2de46e4eff08a2f9477b832f422e358575a930d0,2026-09-04 10:55,UNATTRIBUTED,unattributed,1,0,"fix(sairnbiz): the company profile was write-only, and reading it back answers the tax deadline yesterday's fix had to refuse"
6d8e8e7f7da62c43009c8110677b0215ec77e693,2026-09-04 10:59,cody,bookkeeping,1,0,"docs(worklog): a write-only company profile, the tax deadline it unlocks, and a scanner that passed its proof while broken"
916f04df3bba737914268f44dd1f5827846f5c46,2026-09-04 10:59,cody,bookkeeping,1,0,chore(claims): cody releases sairnbiz
03dd38290884a4bedfe6db7e09517b307dfbe492,2026-09-04 11:00,fourth,bookkeeping,3,0,docs(stonedesk): the fail-closed fix's first deploy proved the public storefront has no tables at all
d8a801949198f93120fed3c7f7211ce188c6de77,2026-09-04 11:00,cody,bookkeeping,1,0,chore(claims): cody claims role-keys -- confirm session token supersedes stored role
14ad8a27de146b58fe64df55c293dbfe6035d6e5,2026-09-04 11:01,cc,bookkeeping,5,0,fix(platform): duplicate checks that could not run were read as clean bills -- and a trial balance that balanced because it could not be read
98059be61ccea29a172f182b5b11bd6c4f9d0e32,2026-09-04 11:02,cc,bookkeeping,1,0,chore(claims): cc releases sairndental
7ae6791968576b67d640e91d7e40827f60e5ad55,2026-09-04 11:03,fourth,bookkeeping,1,0,chore(claims): fourth releases stonedesk
95bf15199b8774b16316415ca590b447ab000ee8,2026-09-04 11:05,hank,bookkeeping,11,0,feat(stonedesk): the intake form exists -- built on the public surface that already did
81e2d5b81fcade2321706e660a79d1fbb1890246,2026-09-04 11:07,cc,bookkeeping,1,0,chore(claims): cc claims sairncare -- append only integrity checks fail open alf tables
bfecadd2e4aa9157e836c5e897dbfc229131acc0,2026-09-04 11:08,fourth,bookkeeping,1,0,chore(claims): fourth claims stonedesk -- public catalog panel read failures render as empty state
dca2df235fffdc2e518f396120cd449fb9ec2ee6,2026-09-04 11:08,UNATTRIBUTED,unattributed,6,0,fix(platform): six apps defaulted the in-memory role to 'owner' and never cleared it on logout
757d7b8c81d236aee54c1c9ca0448dff41532286,2026-09-04 11:11,cody,bookkeeping,1,0,"docs(worklog): the redundant role keys were harmless, the code that wrote them was not"
8f2558ea50f58f78ce766cda35d313548bc67369,2026-09-04 11:11,cody,bookkeeping,1,0,chore(claims): cody releases role-keys
e409db9e39312a7590fe34b716818237184b899f,2026-09-04 11:16,cc,bookkeeping,3,0,fix(sairncare): six append-only integrity checks failed open -- three of them silently overwrote the record they protect
1251b6944ff5dce63ca1f2e1477abd6be86e3930,2026-09-04 11:16,UNATTRIBUTED,unattributed,1,0,"fix(tooling): the hooks now run the reviewed copy, not an unreviewed one outside every clone"
4f64544ab832e4c620bf7ccf28d5dfbfe8ced782,2026-09-04 11:17,hank,bookkeeping,2,0,"docs(worklog): the push gate was running the copy without the push-gate fix, and the deploy check the copy that cannot report failure"
416046ac929231082849cdb7b237d2f08f765632,2026-09-04 11:18,cc,bookkeeping,1,0,chore(claims): cc releases sairncare
4bd516c549c386bb2c4c781ff5b20ca5e3bbf168,2026-09-04 11:18,cody,bookkeeping,1,0,chore(claims): cody claims login-shell-divergence -- guards present in one app missing in siblings
0f2eb49fad4a24a68c7354d03b50664765d70d62,2026-09-04 11:19,fourth,bookkeeping,4,0,fix(stonedesk): the Public Catalog panel could take a live catalog offline from a screen that said there wasn't one
4e5bd24ae79294014f6a7af3720d6a4ad8b0c376,2026-09-04 11:22,UNATTRIBUTED,unattributed,1,0,"docs(index): the branch guard denies on a substring, and documenting it tripped it three times"
771f4a7c9adb65156f22a606f29e8937de4fa153,2026-09-04 11:23,hank,bookkeeping,1,0,chore(claims): hank claims sairnroofing -- claim assignment gate four implementations in sd-data
876a602db358dace2d41159ef9db071b7e9ebda4,2026-09-04 11:23,fourth,bookkeeping,1,0,chore(claims): fourth releases stonedesk
303726a17480e9f210cc95e764e7f7f7d51cce2f,2026-09-04 11:24,cc,bookkeeping,1,0,chore(claims): cc claims fail-open-sweep -- classifier tool and alf alerts facility read
e47ef6f1a5815d4a53700733abd7c87a57081472,2026-09-04 11:25,fourth,bookkeeping,1,0,chore(claims): fourth claims stonedesk -- pricing tiers in service agreement generator and AI price book
